record_id,title,year,year_earliest,year_latest,century,date,creators,publisher,scale,physical_description,views,subjects,coverage,description,language,holding,rights,doc_type,gallica_typedoc,confidence,matched_signal,matched_labels,matched_queries,url,iiif_manifest,provenance,thumbnail,catalogue_notice,alt_titles,internal_id
btv1b532375430,"Plan du golfe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,1742,1742,18th c.,1742,"Chabert, Joseph-Bernard de (1724-1805). Cartographe",,,"1 feuille : ms, col. ; 40 x 56 cm (feuille)",2,"Sondages sous-marins | Zebib, Cap | Tunis, Régence de -- Côtes | Bon, Cap | Tunis | Tunis, Golfe de | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : Echelle de 5 lieües à 2853 toises par lieüe [= 12 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 19/3 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532375430,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375430/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375430.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237543
btv1b532376240,"Plan du golphe de Tunis depuis le Cap Bon jusqu'au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la marine",1742,1742,1742,18th c.,1742,"Chabert, Joseph-Bernard de (1724-1805). Cartographe",,,"1 feuille : ms, col. ; 39 x 54 cm",1,"Sondages sous-marins | Forts | Zebib, Cap | Bon, Cap | Tunis, Régence de -- Côtes | Tunis | Tunis, Golfe de | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : Echelle de 5 lieües à 2853 toises par lieüe [= 12 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 19/2 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532376240,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532376240/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532376240.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237624
btv1b532375860,"Plan du golphe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,1742,1742,18th c.,1742,"Chabert, Joseph-Bernard de (1724-1805). Cartographe",,,"1 feuille : ms, col. ; 51 x 68 cm",1,"Sondages sous-marins | Forts | Zebib, Cap | Tunis, Régence de -- Côtes | Bon, Cap | Tunis, Golfe de | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : Echelle de 5 lieues à 2853 toises par lieue [= 12 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 19/1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532375860,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532375860/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532375860.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237586
btv1b53242304m,"Plan du golphe de Tunis depuis le cap Bon jusques au cap Zebibe / levé géométriquement par M. de Chabert, garde de la Marine",1742,1742,1742,18th c.,1742,"Chabert, Joseph-Bernard de (1724-1805). Cartographe",,,"1 feuille : ms, col ; 54 x 78 cm",2,"Baies -- Afrique | Sondages sous-marins | Méditerranée, Mer | Bon, Cap | Zebib, Cap | Tunis, Régence de -- Côtes | Tunis | Méditerranée, Mer",Mer Méditerranée | Tunisie,Échelle(s) : Echelle de 5 lieües à 2853 toises par lieüe [= 12 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 19",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53242304m,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53242304m/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53242304m.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53242304
btv1b532422727,Prospetiva dell' Isola di Tabarca,1742,1742,1742,18th c.,1742,,,,"1 feuille : ms, col. ; 54 x 91 cm",1,"Navires à voiles | Fortifications | Méditerranée, Mer | Tunis, Régence de | Tabarka, Île de",Mer Méditerranée | Tunisie,"Ancien possesseur : Chabert, Joseph-Bernard de (1724-1805). Ancien possesseur | Échelle(s) : [Echelle non mentionnée] | Ancien possesseur : Chabert, Joseph-Bernard de (1724-1805)",ita,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 2",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,monastir | tabarka | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532422727,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532422727/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532422727.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53242272
btv1b53237549p,Vüe de l'isle de Tabarque en Barbarie : dessinée du vaisseau l'Aquilon commandé par M. de Massiac...,1742,1742,1742,18th c.,1742,,,,"1 feuille : ms, col. ; 41 x 55 cm",2,"Méditerranée, Mer | Tunis, Régence de | Tabarka, Île de",Mer Méditerranée | Tunisie,"Ancien possesseur : Chabert, Joseph-Bernard de (1724-1805). Ancien possesseur | Échelle(s) : [Echelle non mentionnée] | Ancien possesseur : Chabert, Joseph-Bernard de (1724-1805)",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 1 P 4 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | view | vue | image fixe | image | still image,cartes,high,tunis,city | country,monastir | tabarka | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237549p,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237549p/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237549p.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46927399p,,IFN-53237549
btv1b53237589b,[Plan des forts et du canal de la Goulete],1743,1743,1743,18th c.,1743,,,,"1 feuille : ms, col. ; 37 x 51 cm",1,"Fortifications | Tunis, Golfe de | La Goulette | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle de 70 toises [= 11,4 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 20/2 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | plan | plan | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | la goulette | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237589b,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237589b/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237589b.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237589
btv1b85953590,Carte du royaume de Tunis,1743,1743,1743,18th c.,1743,"Shaw, Thomas (1694-1751). Auteur du texte / Autrice du texte",[s.n.],,"1 feuille ; 50,5 x 39,5 cm",1,Tunis,Tunisie,[Carte du royaume de Tunis] | Appartient à l’ensemble documentaire : AnvilAf | Appartient à l’ensemble documentaire : MAEDI008 | Appartient à l’ensemble documentaire : MAEDIGen0,fre,"Bibliothèque nationale de France, département Cartes et Plans, GE DD-2987 (7988)",domaine public | public domain,image fixe | image | still image,cartes,high,tunis,city | country | polity,royaume de tunis | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b85953590,https://gallica.bnf.fr/iiif/ark:/12148/btv1b85953590/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b85953590.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb40577015h,,IFN-8595359
btv1b53237588w,"Plan des forts et du canal de la Goulete / levé géométriquement en 1743 par M. de Chabert, garde de la marine",1743,1743,1743,18th c.,1743,"Chabert, Joseph-Bernard de (1724-1805). Cartographe",,,"1 feuille : ms, col. ; 39 x 54 cm (feuille), 54 x 69 (support)",1,"Fortifications | Tunis, Golfe de | La Goulette | Méditerranée, Mer | Tunis, Régence de -- Côtes",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle de 70 toises [= 11,5 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 20/1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | plan | plan | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | la goulette | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237588w,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237588w/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237588w.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237588
btv1b53235467j,Carte de la cote d'Afrique depuis Tripoly jusqu'a Derne / levée par le capitaine Martin Reboul de la Ciotat,1745,1745,1745,18th c.,1745,,,,"1 feuille : ms ; 42 x 56 cm (feuille), 44 x 59 cm (support)",1,"Tripoli, Pachalik autonome de -- Côtes | Al Hilāl, Ras (cap) | Darnah | Mişrātah | Benghazi | Tunis, Province de -- Côtes | Syrte, Golfe de | Kerkennah, Îles | Sfax | Lampedusa, Île de | Djerba, Île de",Mer Méditerranée – Bassin Est | Libye | Tunisie,"Échelle(s) : Echelle de 60 lieües a 20 par degré [= 13,9 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 104 DIV 2 P 12/1 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | island,djerba | kerkennah | sfax | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53235467j,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53235467j/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53235467j.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46902217m,,IFN-53235467
btv1b532354663,Carte de la côte du royaume de Tripoly de Barbarie / levée par le capitaine Martin Reboul,1745,1745,1745,18th c.,1745,,,,"1 feuille : ms ; 44 x 57 cm (feuille), 54 x 69 cm (support)",2,"Tripoli, Pachalik autonome de -- Côtes | Al Hilāl, Ras (cap) | Darnah | Mişrātah | Benghazi | Tunis, Province de -- Côtes | Syrte, Golfe de | Kerkennah, Îles | Sfax | Lampedusa, Île de | Djerba, Île de",Mer Méditerranée – Bassin Est | Libye | Tunisie,"Échelle(s) : Echelle de 60 lieües a 20 par degrez [= 13,9 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 104 DIV 2 P 12 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | island,djerba | kerkennah | sfax | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532354663,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532354663/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532354663.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46902217m,,IFN-53235466
btv1b53237590q,Plan de la Baye de Tunis... / par votre serviteur J.B. Cabut,1750,1750,1750,18th c.,1750,"Cabut, J.-B.. Cartographe",,,"1 feuille : ms, col. ; 63 x 46 cm",2,"Sondages sous-marins | Cartouches (ornements) | Fortifications | Navires à voiles | Tunis, Golfe de | La Goulette | Tunis, Régence de -- Côtes | Méditerranée, Mer",Mer Méditerranée | Tunisie,"Échelle(s) : Echelle de deux lieu [= 11,8 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 105 DIV 6 P 22 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | region,bizerte | cap bon | la goulette | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b53237590q,https://gallica.bnf.fr/iiif/ark:/12148/btv1b53237590q/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b53237590q.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46929001s,,IFN-53237590
btv1b532376134,Carte réduite d'une partie de la coste de Barbarie depuis le cap de Hone jusqu'au cap Matifou / dressée sur les manuscripts du dépost par Lemoyne,1751,1751,1751,18th c.,1751,"Le Moyne, François-Pierre (1713-1795). Cartographe",,,"1 feuille : ms, tracés en col. ; 49 x 69 cm",2,"Ivi, Cap | Oran | Ténès | Mostaganem | Arzew | Alger | Alger, Régence d' -- Côtes | Noé, Cap | Figalo, Cap | Matifou, Cap | Méditerranée, Mer",Mer Méditerranée | Algérie,"Échelle(s) : Echelle de 20 lieuës marinnes de vingt au degré [= 14,7 cm]",fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 106 DIV 2 P 5 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,medium,barbarie,city,bizerte,https://gallica.bnf.fr/ark:/12148/btv1b532376134,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532376134/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532376134.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46930930w,,IFN-53237613
btv1b532354680,"Carte réduite des costes de Tunis et de Tripoli pour servir aux vaisseaux du Roi, dressée... par ordre de M. Rouillé... comte de Jouy, ... / chez le Sr. Bellin, ing[énieu]r de la Marine",1752,1752,1752,18th c.,1752,"Bellin, Jacques-Nicolas (1703-1772). Cartographe | Rouillé, Antoine-Louis (1689-1761). Commanditaire du contenu | France. Dépôt des cartes et plans de la marine. Éditeur scientifique",,,"1 feuille : ms, col. ; 41 x 60 cm (bordure), 43 x 63 cm (feuille)",1,"Sondages sous-marins | Tripoli, Pachalik autonome de -- Côtes | Méditerranée, Mer | Al Hilāl, Ras (cap) | Mişrātah | Benghazi | Tunis, Province de -- Côtes | Syrte, Golfe de | Kerkennah, Îles | Sfax | Lampedusa, Île de | Djerba, Île de | Sicile, Royaume de -- Côtes | Malte (île)",Mer Méditerranée – Bassin Est | Libye | Tunisie | Italie – Sicile | Malte,Échelle(s) : Echelle de 100 lieues marines de France et d'Angleterre de 20 au degré [= 25 cm],fre,"Bibliothèque nationale de France, département Cartes et plans, GE SH 18 PF 104 DIV 2 P 13 D",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,city | country | island,djerba | kerkennah | sfax | tunis | tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b532354680,https://gallica.bnf.fr/iiif/ark:/12148/btv1b532354680/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b532354680.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb46902217m,,IFN-53235468
btv1b84693899,"Carte de l'Afrique propre, aujourd'hui le royaume de Tunis, pour servir... à l'analyse de la campagne de Jules César...",1758,1758,1758,18th c.,1758,,P. de Hendt (La Haye),,1 flle ; 43 x 32 cm,1,Afrique -- Histoire,,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-11534",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,city | polity,royaume de tunis | tunis,https://gallica.bnf.fr/ark:/12148/btv1b84693899,https://gallica.bnf.fr/iiif/ark:/12148/btv1b84693899/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b84693899.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb406744617,,IFN-8469389
btv1b10678733g,Carte generale d'Allemagne divisée en ses cercles et subdivisée en ses principaux Etats / Dressée par Ordre de S. M. I. ; par J. G. Eisenschmidt Mathématicien et D[octeur] en Medecine a Strasbourg ; revue et augmentée par J. B. Homann geogr[aphe] de S. M. I.,1758,1758,1758,18th c.,1758,"Eisenschmidt, Johann Caspar (1656-1712). Cartographe | Homann, Johann Baptist (1663-1724). Cartographe",R. J. Julien (Paris),,"1 carte : avec limites en couleur ; 34,5 x 47 cm",1,Allemagne,,"Ancien possesseur : Eyriès, Alexandre (1778-1862). Ancien possesseur | Ancien possesseur : Eyriès, Jean-Baptiste-Benoît (1767-1846). Ancien possesseur | Ancien possesseur : Chardey, Rémi (1813-1900). Ancien possesseur | Appartient à l’ensemble documentaire : BmLHav000",fre,"Bibliothèque municipale du Havre, CP CH 280",domaine public | public domain,image fixe | image | still image,cartes,medium,,city,medenine,https://gallica.bnf.fr/ark:/12148/btv1b10678733g,https://gallica.bnf.fr/iiif/ark:/12148/btv1b10678733g/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b10678733g.thumbnail,Notice de recueil : http://catalogue.bnf.fr/ark:/12148/cb45786166p,,
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0000852506,Plans parcellaires avec du quartier de la place Royale et du quartier de l'Odéon à la fin du 18e siècle],1760,1760,1760,18th c.,1760,"Verniquet, Edme (1727-1804)","[Paris], [vers 1760-1778]",,2 plans manuscrits : encre brune sur calque ; 1920 x 510 mm et 3050 x 1550 mm,,Grand Couvent des Cordeliers de Paris -- Dessins et plans | Minimes de la place Royale (Paris) -- Dessins et plans | Cadastres -- Paris (France) -- Quartier de l'Odéon -- XVIIIe siècle | Cadastres -- Paris (France) -- Quartier du Marais -- XVIIIe siècle | Paris (France) -- Arrondissement (03e) -- XVIIIe siècle -- Dessins et plans | Paris (France) -- Arrondissement (06e) -- XVIIIe siècle -- Dessins et plans | Plans,,"Plans proches du plan de Verniquet, mais en différant pour certaines parts (plan de l'église des Minimes par exemple). La première feuille représente la partie comprise entre la Place Royale (place des Vosges) et la porte du Temple, ce boulevard et la rue Saint-Louis ; les maisons à façade incurvée des 1 et 2 rue du Pont-aux-choux construites en 1775 y figurent déjà, la porte Saint-Antoine détruite en 1778 y figure encore. La deuxième feuille représente la partie comprise entre le Palais de Luxembourg et les Cordeliers au Sud-Est et le coin de l'enceinte de Saint-Germain-des-Prés au Sud-Ouest, et le Pont-Neuf au Nord ; le nouveau quartier de l'Odéon n'est pas construit (1779-1789), ni la Monnaie (1771-1773) ni l'Ecole de médecine (1769). Plans entièrement muets, mais cotés, avec parcellaire détaillé : le bâti de toutes les parcelles et le dessin des jardins sont représentés. Traces à l'encre rouge des angles de voies | Plans probablement ordonnés par l'un des 4 commissaires généraux de la voirie : en 1768 Le Brun, Moquot, De Mars ; en 1774, Moreau, Gobert ou Gibert ou Verniquet tout juste nommé qui semble le plus probable",fre,"Ville de Paris / BHVP,",domaine public | public domain,image | document cartographique | cartographic resource | carte | map,cartes,medium,,city,medenine,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000852506,,Bibliothèques spécialisées de la Ville de Paris,https://bibliotheques-specialisees.paris.fr/in/rest/Thumb/image?id=p::usmarcdef_0000852506&amp;mat=Map,,,
