adm4_pcode,imada,delegation,gouvernorat,area_sqkm,tribe,label_as_printed,source,distance_km,runner_up,runner_up_km
TN525565,El Ogla,Zarzis,Médenine,19.13,Ouerghemma,OUERGHAMMA,1881 Martel (1965),46.1,Hazem,81.5
TN525556,Essouihel,Zarzis,Médenine,6.23,Ouerghemma,OUERGHAMMA,1881 Martel (1965),44.8,Hazem,84.3
TN525560,Hamadi,Zarzis,Médenine,3.38,Ouerghemma,OUERGHAMMA,1881 Martel (1965),39.7,Hazem,83.8
TN525564,Hamadi Boutoufaha,Zarzis,Médenine,197.77,Ouerghemma,OUERGHAMMA,1881 Martel (1965),26.6,Hazem,80.8
TN525558,Hassi El Jerbi,Zarzis,Médenine,25.51,Ouerghemma,OUERGHAMMA,1881 Martel (1965),50.8,Hazem,76.4
TN525561,Hichem E L Hamadi,Zarzis,Médenine,159.24,Ouerghemma,OUERGHAMMA,1881 Martel (1965),32.1,Hazem,74.9
TN525559,Khaoui El Ghedir,Zarzis,Médenine,28.47,Ouerghemma,OUERGHAMMA,1881 Martel (1965),40.3,Hazem,75.5
TN525557,Oued Ettieb,Zarzis,Médenine,22.98,Ouerghemma,OUERGHAMMA,1881 Martel (1965),42.0,Hazem,80.0
TN525553,Tahar Sfar,Zarzis,Médenine,1.92,Ouerghemma,OUERGHAMMA,1881 Martel (1965),42.5,Hazem,86.0
TN525551,Zarzis,Zarzis,Médenine,31.18,Ouerghemma,OUERGHAMMA,1881 Martel (1965),33.8,Hazem,86.3
TN156351,Beni Khalled Nord,Beni Khalled,Nabeul,6.87,Ouled Saïd,Ouled Saïd,1881 Lasailly,41.9,Ouled Khiar,51.4
TN156352,Beni Khalled Sud (Toumi),Beni Khalled,Nabeul,38.89,Ouled Saïd,Ouled Saïd,1881 Lasailly,40.9,Ouled Khiar,53.7
TN156355,Bir Drassen,Beni Khalled,Nabeul,36.15,Ouled Saïd,Ouled Saïd,1881 Lasailly,44.4,Ouled Khiar,60.3
TN156356,Bni Khaled Echarkya,Beni Khalled,Nabeul,18.25,Ouled Saïd,Ouled Saïd,1881 Lasailly,43.8,Ouled Khiar,55.0
TN156354,Kobba El Kebira,Beni Khalled,Nabeul,10.36,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.7,Ouled Khiar,51.4
TN156353,Zaouiet Djedidi,Beni Khalled,Nabeul,4.12,Ouled Saïd,Ouled Saïd,1881 Lasailly,40.6,Ouled Khiar,49.6
TN155351,Beni Khiar,Beni Khiar,Nabeul,32.78,Ouled Saïd,Ouled Saïd,1881 Lasailly,40.6,Ouled Khiar,67.0
TN155352,Diar Ben Salem,Beni Khiar,Nabeul,11.49,Ouled Saïd,Ouled Saïd,1881 Lasailly,43.4,Ouled Khiar,70.6
TN155353,El Maamoura,Beni Khiar,Nabeul,11.69,Ouled Saïd,Ouled Saïd,1881 Lasailly,43.2,Ouled Khiar,71.7
TN155355,Halfa,Beni Khiar,Nabeul,11.66,Ouled Saïd,Ouled Saïd,1881 Lasailly,42.2,Ouled Khiar,62.4
TN155354,Somaa,Beni Khiar,Nabeul,38.72,Ouled Saïd,Ouled Saïd,1881 Lasailly,44.3,Ouled Khiar,67.7
TN156556,Belli,Bou Argoub,Nabeul,13.01,Ouled Saïd,Ouled Saïd,1881 Lasailly,33.7,Ouled Khiar,52.8
TN156553,Borj Hefaied,Bou Argoub,Nabeul,24.66,Ouled Saïd,Ouled Saïd,1881 Lasailly,28.8,Ouled Khiar,53.1
TN156554,Bou Argoub Nord,Bou Argoub,Nabeul,26.3,Ouled Saïd,Ouled Saïd,1881 Lasailly,28.2,Ouled Khiar,46.1
TN156555,Bou Argoub Sud,Bou Argoub,Nabeul,18.59,Ouled Saïd,Ouled Saïd,1881 Lasailly,25.3,Ouled Khiar,46.5
TN156557,El Kharrouba,Bou Argoub,Nabeul,19.99,Ouled Saïd,Ouled Saïd,1881 Lasailly,36.5,Ouled Khiar,54.5
TN156552,El Machrouha,Bou Argoub,Nabeul,20.91,Ouled Saïd,Ouled Saïd,1881 Lasailly,31.4,Ouled Khiar,52.1
TN156551,Sidi Dhaher,Bou Argoub,Nabeul,8.11,Ouled Saïd,Ouled Saïd,1881 Lasailly,31.3,Ouled Khiar,48.2
TN155254,Amroun,Dar Chaabane El Fehri,Nabeul,32.8,Ouled Saïd,Ouled Saïd,1881 Lasailly,38.0,Ouled Khiar,63.2
TN155251,Dar Chaabane,Dar Chaabane El Fehri,Nabeul,3.86,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.9,Ouled Khiar,66.7
TN155252,El Fehri,Dar Chaabane El Fehri,Nabeul,4.75,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.6,Souassi,67.0
TN155253,El Frinine,Dar Chaabane El Fehri,Nabeul,27.94,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.1,Ouled Khiar,57.7
TN155652,El Mida,El Mida,Nabeul,35.9,,,,63.9,Ouled Khiar,77.3
TN155653,Fartouna,El Mida,Nabeul,29.22,,,,61.5,Ouled Khiar,71.5
TN155656,Korchine,El Mida,Nabeul,16.17,Ouled Saïd,Ouled Saïd,1881 Lasailly,59.8,Ouled Khiar,76.4
TN155655,Lebna,El Mida,Nabeul,16.95,,,,67.4,Ouled Khiar,84.5
TN155654,Oum Dhouil,El Mida,Nabeul,27.22,Ouled Saïd,Ouled Saïd,1881 Lasailly,59.2,Ouled Khiar,72.6
TN155651,Tafelloum,El Mida,Nabeul,29.75,,,,63.5,Ouled Saïd,81.2
TN156459,Ain Tebournouk,Grombalia,Nabeul,49.05,Ouled Saïd,Ouled Saïd,1881 Lasailly,25.5,Ouled Khiar,38.0
TN156452,Chammes,Grombalia,Nabeul,25.71,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.7,Ouled Khiar,40.7
TN156458,Djebel Terif,Grombalia,Nabeul,39.87,Ouled Saïd,Ouled Saïd,1881 Lasailly,23.2,Ouled Khiar,34.0
TN156451,Fondouk Djedid,Grombalia,Nabeul,40.0,Ouled Khiar,Oulad Khiar,1853 Pellissier,38.4,Ouled Saïd,40.0
TN156456,Grombalia Est,Grombalia,Nabeul,20.77,Ouled Saïd,Ouled Saïd,1881 Lasailly,37.0,Ouled Khiar,44.5
TN156457,Grombalia Ouest,Grombalia,Nabeul,20.45,Ouled Saïd,Ouled Saïd,1881 Lasailly,32.5,Ouled Khiar,40.3
TN156455,Khanguet El Hojjej,Grombalia,Nabeul,58.01,Ouled Saïd,Ouled Saïd,1881 Lasailly,32.3,Ouled Khiar,33.6
TN156453,Nianou,Grombalia,Nabeul,12.61,Ouled Saïd,Ouled Saïd,1881 Lasailly,36.3,Ouled Khiar,48.8
TN156454,Turki,Grombalia,Nabeul,30.8,Ouled Saïd,Ouled Saïd,1881 Lasailly,31.5,Ouled Khiar,44.0
TN155852,Dar Allouch,Hammam Ghezaz,Nabeul,57.01,,,,95.0,Ouled Khiar,103.9
TN155851,Hammam El Guezaz,Hammam Ghezaz,Nabeul,28.12,,,,89.5,Ouled Khiar,101.3
TN155853,Harat Ech-Choara,Hammam Ghezaz,Nabeul,3.16,,,,92.8,Ouled Khiar,100.7
TN155854,Ouezdra,Hammam Ghezaz,Nabeul,5.46,,,,92.0,Ouled Khiar,104.2
TN156654,Baraket Es-Sahel,Hammamet,Nabeul,26.87,Ouled Saïd,Ouled Saïd,1881 Lasailly,18.6,Souassi,49.4
TN156653,Bir Bou Regba,Hammamet,Nabeul,47.11,Ouled Saïd,Ouled Saïd,1881 Lasailly,22.6,Ouled Khiar,49.9
TN156656,Hammamet Est,Hammamet,Nabeul,2.69,Ouled Saïd,Ouled Saïd,1881 Lasailly,23.8,Souassi,53.6
TN156655,Hammamet Nord,Hammamet,Nabeul,35.61,Ouled Saïd,Ouled Saïd,1881 Lasailly,26.6,Ouled Khiar,57.0
TN156657,Hammamet Ouest,Hammamet,Nabeul,6.65,Ouled Saïd,Ouled Saïd,1881 Lasailly,21.2,Souassi,51.8
TN156652,Latrach,Hammamet,Nabeul,43.71,Ouled Saïd,Ouled Saïd,1881 Lasailly,20.4,Ouled Khiar,42.8
TN156658,Mrezga,Hammamet,Nabeul,5.34,Ouled Saïd,Ouled Saïd,1881 Lasailly,28.1,Souassi,57.9
TN156651,Sidi Djedidi,Hammamet,Nabeul,146.71,Ouled Saïd,Ouled Saïd,1881 Lasailly,13.7,Ouled Khiar,39.5
TN156659,Yasmin Hammamet,Hammamet,Nabeul,7.52,Ouled Saïd,Ouled Saïd,1881 Lasailly,12.2,Souassi,41.8
TN155955,Bou Krim,Haouaria,Nabeul,48.08,,,,86.1,Ouled Khiar,91.4
TN155951,El Haouaria Nord,Haouaria,Nabeul,44.09,,,,100.5,Ouled Khiar,105.3
TN155952,El Haouaria Sud,Haouaria,Nabeul,13.71,,,,95.1,Ouled Khiar,101.2
TN155953,Saheb El Jebel Nord,Haouaria,Nabeul,38.55,,,,94.1,Ouled Khiar,97.6
TN155954,Saheb El Jebel Sud,Haouaria,Nabeul,39.97,,,,90.4,Ouled Khiar,96.5
TN155956,Tazaghrane Est,Haouaria,Nabeul,25.3,,,,80.7,Ouled Khiar,87.2
TN155957,Tazaghrane Ouest,Haouaria,Nabeul,71.81,,,,75.4,Ouled Khiar,81.3
TN155958,Zaouiet El Megaiez,Haouaria,Nabeul,28.46,,,,81.3,Ouled Khiar,85.0
TN155753,Azmour,Kelibia,Nabeul,33.32,,,,88.9,Ouled Khiar,97.9
TN155754,Kelibia Est,Kelibia,Nabeul,10.77,,,,88.6,Ouled Khiar,102.1
TN155755,Kelibia Ouest,Kelibia,Nabeul,23.56,,,,84.1,Ouled Khiar,98.2
TN155752,Melloul,Kelibia,Nabeul,27.51,,,,84.6,Ouled Khiar,93.6
TN155751,Oued El Khatf,Kelibia,Nabeul,30.2,,,,84.2,Ouled Khiar,96.9
TN155451,Beni Ayache,Korba,Nabeul,60.43,Ouled Saïd,Ouled Saïd,1881 Lasailly,53.2,Ouled Khiar,69.4
TN155457,Bou-Jerida,Korba,Nabeul,36.11,Ouled Saïd,Ouled Saïd,1881 Lasailly,46.2,Ouled Khiar,65.2
TN155458,Boulidine,Korba,Nabeul,23.8,Ouled Saïd,Ouled Saïd,1881 Lasailly,50.2,Ouled Khiar,70.6
TN155453,Diar El Hojaj,Korba,Nabeul,22.93,Ouled Saïd,Ouled Saïd,1881 Lasailly,57.6,Ouled Khiar,78.2
TN155452,Garaet Sassi,Korba,Nabeul,16.54,Ouled Saïd,Ouled Saïd,1881 Lasailly,57.2,Ouled Khiar,76.2
TN155454,Korba Est,Korba,Nabeul,14.65,Ouled Saïd,Ouled Saïd,1881 Lasailly,53.6,Ouled Khiar,75.6
TN155455,Korba Ouest,Korba,Nabeul,11.96,Ouled Saïd,Ouled Saïd,1881 Lasailly,50.5,Ouled Khiar,73.4
TN155456,Tazerka,Korba,Nabeul,19.5,Ouled Saïd,Ouled Saïd,1881 Lasailly,47.7,Ouled Khiar,73.0
TN156251,Damous El Hajja,Menzel Bouzelfa,Nabeul,23.47,Ouled Saïd,Ouled Saïd,1881 Lasailly,57.8,Ouled Khiar,67.5
TN156252,Errahma,Menzel Bouzelfa,Nabeul,39.52,Ouled Saïd,Ouled Saïd,1881 Lasailly,53.3,Ouled Khiar,65.4
TN156253,Menzel Bou Zelfa Nord,Menzel Bouzelfa,Nabeul,42.0,Ouled Saïd,Ouled Saïd,1881 Lasailly,47.1,Ouled Khiar,56.3
TN156255,Menzel Bou Zelfa Ouest,Menzel Bouzelfa,Nabeul,16.97,Ouled Saïd,Ouled Saïd,1881 Lasailly,47.3,Ouled Khiar,51.9
TN156254,Menzel Bou Zelfa Sud,Menzel Bouzelfa,Nabeul,10.44,Ouled Saïd,Ouled Saïd,1881 Lasailly,44.6,Ouled Khiar,51.9
TN155555,Ali Belhaouene,Menzel Temime,Nabeul,7.21,,,,77.3,Ouled Khiar,91.9
TN155553,Beni-Abdelaziz,Menzel Temime,Nabeul,44.97,,,,79.2,Ouled Khiar,91.1
TN155558,El Asfour,Menzel Temime,Nabeul,36.52,,,,69.2,Ouled Khiar,83.3
TN155551,El Ouediane,Menzel Temime,Nabeul,63.53,,,,68.2,Ouled Khiar,77.2
TN155552,Erainine,Menzel Temime,Nabeul,31.51,,,,78.1,Ouled Khiar,87.4
TN155559,Lezdine,Menzel Temime,Nabeul,14.93,,,,73.0,Ouled Khiar,83.7
TN155557,Menzel Horr,Menzel Temime,Nabeul,14.57,,,,71.8,Ouled Khiar,88.1
TN155554,Skalba,Menzel Temime,Nabeul,38.65,,,,73.3,Ouled Khiar,86.2
TN155556,Taieb Mehiri,Menzel Temime,Nabeul,8.03,,,,76.5,Ouled Khiar,91.6
TN155153,Bir Challouf,Nabeul,Nabeul,9.62,Ouled Saïd,Ouled Saïd,1881 Lasailly,34.0,Ouled Khiar,62.9
TN155151,El Asouak,Nabeul,Nabeul,0.7,Ouled Saïd,Ouled Saïd,1881 Lasailly,35.7,Souassi,65.4
TN155155,El Hadayek,Nabeul,Nabeul,1.89,Ouled Saïd,Ouled Saïd,1881 Lasailly,36.0,Souassi,65.4
TN155152,Ennour,Nabeul,Nabeul,5.97,Ouled Saïd,Ouled Saïd,1881 Lasailly,35.3,Ouled Khiar,63.5
TN155156,Hedi Chaker,Nabeul,Nabeul,45.75,Ouled Saïd,Ouled Saïd,1881 Lasailly,32.8,Ouled Khiar,58.8
TN155154,Niapolis,Nabeul,Nabeul,8.72,Ouled Saïd,Ouled Saïd,1881 Lasailly,32.1,Souassi,61.8
TN156153,Bou Charray,Soliman,Nabeul,25.5,Ouled Saïd,Ouled Saïd,1881 Lasailly,41.2,Ouled Khiar,46.2
TN156152,Ech-Cherifet,Soliman,Nabeul,18.6,Ouled Saïd,Ouled Saïd,1881 Lasailly,46.8,Ouled Khiar,48.6
TN156151,El Mraissa,Soliman,Nabeul,49.16,Ouled Khiar,Oulad Khiar,1853 Pellissier,55.5,Ouled Saïd,56.5
TN156154,Soliman,Soliman,Nabeul,42.32,Ouled Khiar,Oulad Khiar,1853 Pellissier,44.3,Ouled Saïd,46.4
TN156155,Soliman Sud,Soliman,Nabeul,6.71,Ouled Saïd,Ouled Saïd,1881 Lasailly,44.0,Ouled Khiar,44.8
TN156052,Bir Ezzit,Takelsa,Nabeul,47.26,Ouled Saïd,Ouled Saïd,1881 Lasailly,59.9,Ouled Khiar,65.3
TN156053,El Arima,Takelsa,Nabeul,59.39,Ouled Saïd,Ouled Saïd,1881 Lasailly,52.6,Ouled Khiar,59.6
TN156051,Oued El Abid,Takelsa,Nabeul,97.89,,,,68.1,Ouled Khiar,70.8
TN156055,Takelsa Centre,Takelsa,Nabeul,29.04,Ouled Saïd,Ouled Saïd,1881 Lasailly,57.2,Ouled Khiar,58.7
TN156054,Takelsa Nord,Takelsa,Nabeul,44.86,,,,61.7,Ouled Saïd,62.6
TN345751,Agareb,Agareb,Sfax,40.03,M'Talith,METHELITH,1881 Martel (1965),11.6,Aguerba,13.3
TN345756,Ben Sahloun,Agareb,Sfax,118.02,Aguerba,Agherba,1853 Pellissier,3.5,M'Talith,18.3
TN345753,Bouledhieb,Agareb,Sfax,85.88,Aguerba,Agherba,1853 Pellissier,2.1,M'Talith,14.8
TN345754,El Mahrouka,Agareb,Sfax,115.1,Aguerba,Agherba,1853 Pellissier,9.4,M'Talith,11.3
TN345758,Es-Soghar,Agareb,Sfax,74.98,M'Talith,METHELITH,1881 Martel (1965),10.4,Aguerba,17.5
TN345755,Ettorba,Agareb,Sfax,134.08,M'Talith,METHELITH,1881 Martel (1965),2.7,Aguerba,12.9
TN345752,Gargour,Agareb,Sfax,91.12,Aguerba,Agherba,1853 Pellissier,17.8,M'Talith,21.0
TN345757,Zeliana,Agareb,Sfax,76.22,M'Talith,METHELITH,1881 Martel (1965),12.5,Aguerba,17.5
TN346351,Bir Ali Ben Khelifa,Bir Ali Ben Khélifa,Sfax,9.44,Neffat,Nefat,1881 Lasailly,20.2,Ouled el Goussem,25.4
TN346354,Bou Slim,Bir Ali Ben Khélifa,Sfax,140.37,Aguerba,Agherba,1853 Pellissier,14.9,M'Talith,22.2
TN346355,El Abraj,Bir Ali Ben Khélifa,Sfax,83.99,Aguerba,Agherba,1853 Pellissier,15.4,M'Talith,29.6
TN346358,El Gandoul,Bir Ali Ben Khélifa,Sfax,74.25,Neffat,Nefat,1881 Lasailly,11.2,Taïfa,25.7
TN346362,En-Nadhour,Bir Ali Ben Khélifa,Sfax,175.75,Ouled el Goussem,Oulad el Goussem,1853 Pellissier,14.6,Neffat,22.3
TN346361,Ouadrane Nord,Bir Ali Ben Khélifa,Sfax,88.51,Neffat,Nefat,1881 Lasailly,11.0,Taïfa,18.6
TN346360,Ouadrane Sud,Bir Ali Ben Khélifa,Sfax,136.56,Neffat,Nefat,1881 Lasailly,4.2,Taïfa,20.5
TN346359,Oued Ech-Cheikh,Bir Ali Ben Khélifa,Sfax,74.3,Neffat,Nefat,1881 Lasailly,16.2,Ouled el Goussem,28.4
TN346357,Sdiret Nord,Bir Ali Ben Khélifa,Sfax,91.06,Aguerba,Agherba,1853 Pellissier,21.3,Neffat,23.8
TN346356,Sdiret Sud,Bir Ali Ben Khélifa,Sfax,71.47,Neffat,Nefat,1881 Lasailly,17.9,Aguerba,30.0
TN346353,Sidi Ali Belabed,Bir Ali Ben Khélifa,Sfax,133.21,Aguerba,Agherba,1853 Pellissier,23.3,Ouled el Goussem,26.0
TN346352,Sidi Dhaher,Bir Ali Ben Khélifa,Sfax,129.14,Ouled el Goussem,Oulad el Goussem,1853 Pellissier,11.7,Ouled Redouan,13.2
TN345952,Beliana,El Amra,Sfax,16.33,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,15.3,M'Talith — Meraïah,15.6
TN345956,Bou Derbala,El Amra,Sfax,49.63,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,15.6,M'Talith — Meraïah,26.0
TN345955,Dherra Beni Ziad,El Amra,Sfax,49.54,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,17.2,M'Talith — Meraïah,23.0
TN345951,El Amra,El Amra,Sfax,20.49,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,17.2,M'Talith — Nadjem,18.0
TN345953,El Mesatria,El Amra,Sfax,20.39,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,13.2,M'Talith — Oulad Zid,15.8
TN345954,Es Salam,El Amra,Sfax,23.88,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,12.2,M'Talith — Meraïah,17.5
TN346255,El Chaal,El Ghraiba,Sfax,32.64,Aguerba,Agherba,1853 Pellissier,16.4,M'Talith,31.6
TN346251,El Ghraiba,El Ghraiba,Sfax,111.29,Aguerba,Agherba,1853 Pellissier,20.3,Neffat,31.5
TN346253,El Hchichina Sud,El Ghraiba,Sfax,115.18,Mehadhba,Mahedeba,1853 Pellissier,23.1,Neffat,30.9
TN346252,El Manar,El Ghraiba,Sfax,91.5,Mehadhba,Mahedeba,1853 Pellissier,29.6,Aguerba,30.7
TN346254,Hchichina Nord,El Ghraiba,Sfax,80.87,Neffat,Nefat,1881 Lasailly,22.1,Aguerba,28.7
TN346055,Bir Chaaba,Hencha,Sfax,27.63,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,11.5,M'Talith — Oulad Merab,14.6
TN346057,Bir Salah,Hencha,Sfax,37.95,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,4.3,M'Talith — Meraïah,17.9
TN346054,Dokhane,Hencha,Sfax,34.2,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,11.1,M'Talith — Meraïah,15.1
TN346058,El Hajjara,Hencha,Sfax,42.0,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,11.9,Souassi,19.3
TN346051,El Hencha,Hencha,Sfax,105.9,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,6.9,M'Talith — Meraïah,10.6
TN346052,En-Nasr,Hencha,Sfax,83.76,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,3.7,M'Talith — Meraïah,21.8
TN346059,Jouaouda,Hencha,Sfax,29.34,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,11.8,M'Talith — Meraïah,13.5
TN346056,Merkez Mosbah,Hencha,Sfax,71.47,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,10.5,M'Talith — Nadjem,18.4
TN346053,Sidi Hassen Belhaj,Hencha,Sfax,94.51,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,3.7,M'Talith — Meraïah,13.2
TN345853,Baltech,Jebeniana,Sfax,39.18,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,3.8,M'Talith — Oulad Merab,12.1
TN345852,Batria,Jebeniana,Sfax,26.95,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,4.8,M'Talith — Meraïah,11.6
TN345851,Djebeniana,Jebeniana,Sfax,19.68,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,10.6,M'Talith — Oulad Zid,12.5
TN345856,El Ajengna,Jebeniana,Sfax,46.72,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,1.7,M'Talith — Oulad Zid,8.3
TN345858,El Houdh,Jebeniana,Sfax,42.94,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,8.8,M'Talith — Oulad Merab,15.9
TN345855,El Kalelja,Jebeniana,Sfax,40.91,M'Talith — Meraïah,Methelith Meraïah,1853 Pellissier,6.5,M'Talith — Oulad Zid,8.9
TN345857,El Louza,Jebeniana,Sfax,14.98,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,9.7,M'Talith — Meraïah,15.0
TN345854,Hazeg,Jebeniana,Sfax,21.98,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,10.8,M'Talith — Meraïah,12.9
TN346651,El Ataya,Kerkennah,Sfax,11.62,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,50.6,M'Talith — Meraïah,56.5
TN346657,El Chargui,Kerkennah,Sfax,10.25,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,47.4,M'Talith — Meraïah,53.0
TN346655,El Kalabine,Kerkennah,Sfax,13.35,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,50.2,M'Talith — Nadjem,54.9
TN346658,El Kantra,Kerkennah,Sfax,3.27,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,50.0,M'Talith — Oulad Zid,51.9
TN346659,El Kraten,Kerkennah,Sfax,9.46,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,42.7,M'Talith — Meraïah,49.2
TN346652,El Ramla,Kerkennah,Sfax,15.49,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,47.8,M'Talith — Nadjem,51.1
TN346656,En-Najet,Kerkennah,Sfax,23.66,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,45.5,M'Talith — Meraïah,51.5
TN346654,Melita,Kerkennah,Sfax,48.12,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,45.6,M'Talith — Oulad Zid,53.6
TN346660,Ouled Kacem,Kerkennah,Sfax,7.73,M'Talith — Oulad Zid,Methelith Oulad Zid,1853 Pellissier,49.8,M'Talith — Nadjem,51.2
TN346653,Sidi Frej,Kerkennah,Sfax,9.22,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,49.4,M'Talith — Oulad Zid,49.7
TN346555,Aithet Chelaia,Mahres,Sfax,86.41,Aguerba,Agherba,1853 Pellissier,11.8,M'Talith,22.7
TN346553,Chaffar,Mahres,Sfax,62.25,Aguerba,Agherba,1853 Pellissier,19.5,M'Talith,27.7
TN346556,Es-Smara,Mahres,Sfax,69.39,Aguerba,Agherba,1853 Pellissier,28.4,Mehadhba,36.1
TN346551,Mahres,Mahres,Sfax,24.61,Aguerba,Agherba,1853 Pellissier,19.6,M'Talith,30.1
TN346552,Mahres Sud,Mahres,Sfax,119.62,Aguerba,Agherba,1853 Pellissier,14.3,M'Talith,28.1
TN346554,Sidi Ghrib,Mahres,Sfax,73.62,Aguerba,Agherba,1853 Pellissier,21.6,M'Talith,36.2
TN346155,Bechka,Menzel Chaker,Sfax,146.72,M'Talith,METHELITH,1881 Martel (1965),13.8,Aguerba,24.4
TN346154,Bir Mellouli,Menzel Chaker,Sfax,102.37,M'Talith,METHELITH,1881 Martel (1965),8.9,M'Talith — Nadjem,17.2
TN346152,Bou Jarboue,Menzel Chaker,Sfax,110.31,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,7.1,M'Talith — Oulad Merab,20.0
TN346156,Bou-Thadi,Menzel Chaker,Sfax,173.19,M'Talith,Methelith,1853 Pellissier,14.3,Ouled Redouan,14.4
TN346162,Chaleb,Menzel Chaker,Sfax,171.78,M'Talith,M'Talith,1881 Lasailly,21.0,Ouled Redouan,27.4
TN346160,El Achech,Menzel Chaker,Sfax,63.56,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,13.7,M'Talith,23.4
TN346158,El Aouadhna,Menzel Chaker,Sfax,96.04,M'Talith — Oulad Merab,Methelith Oulad Merab,1853 Pellissier,20.3,M'Talith — Nadjem,20.8
TN346157,El Bokaa El Bidha,Menzel Chaker,Sfax,123.37,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,13.8,M'Talith,16.1
TN346161,El Hadj Kacem,Menzel Chaker,Sfax,256.82,Ouled Redouan,Redouan,1853 Pellissier,16.6,Ouled el Goussem,25.7
TN346153,Majel Edarj,Menzel Chaker,Sfax,70.43,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,6.9,M'Talith,21.0
TN346151,Menzel Chaker,Menzel Chaker,Sfax,165.42,M'Talith,METHELITH,1881 Martel (1965),22.5,Ouled Redouan,22.6
TN346159,Telil El Ajla,Menzel Chaker,Sfax,156.29,Ouled Redouan,Redouan,1853 Pellissier,3.9,M'Talith,21.6
TN345454,Bedarna,Sakiet Eddaier,Sfax,76.31,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,14.2,M'Talith — Meraïah,30.1
TN345456,Cite Bourguiba,Sakiet Eddaier,Sfax,3.75,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,21.8,M'Talith,29.3
TN345452,Khiria,Sakiet Eddaier,Sfax,2.23,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,19.5,M'Talith,27.5
TN345453,Merkez Es-Sebai,Sakiet Eddaier,Sfax,8.6,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,17.0,M'Talith,28.7
TN345458,Merkez Kaaniche,Sakiet Eddaier,Sfax,2.25,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,20.8,M'Talith,27.7
TN345451,Sakiet Eddaier,Sakiet Eddaier,Sfax,2.95,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,18.8,M'Talith,28.1
TN345457,Saltnia,Sakiet Eddaier,Sfax,8.94,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,19.9,M'Talith,30.5
TN345455,Sidi Mansour,Sakiet Eddaier,Sfax,8.12,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,21.3,M'Talith,33.5
TN345354,Chihia,Sakiet Ezzit,Sfax,2.9,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,18.8,M'Talith,24.8
TN345357,El Ons,Sakiet Ezzit,Sfax,2.1,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,13.8,M'Talith,25.3
TN345353,Es-Sedra,Sakiet Ezzit,Sfax,11.94,M'Talith — Nadjem,Methelith Nadjem,1853 Pellissier,14.6,M'Talith,26.8
