record_id,title,year,century,confidence,provenance_tier,bbox_west,bbox_east,bbox_north,bbox_south,bbox_source,tunisia_extent_share,orientation,orientation_basis,geometric_class,georef_tier,georef_blockers,scale_class,scan_resolution_class,thematic_layers,n_thematic_layers,content_mappable,inequality_layers,inequality_use,coverage_group,url
btv1b532422761,"Carte topographique de la coste de Barbarie, depuis Alger jusques a Tunis",,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532422761
btv1b532376062,Coste du Bastion de France depuis le cap de Rose jusques aux Gardes de Biserte,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532376062
btv1b532422833,Croquis d'une partie des côtes de Barbarie depuis le cap Bujarone jusqu'à la ville de Tunis,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,settlements | coastline_bathymetry,2,yes,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b532422833
btv1b532423035,Golphe de Biserte,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | hydrology,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532423035
btv1b53237542j,La Goulette,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237542j
btv1b53237540n,Nova planta dell Isola di Tabarca,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237540n
btv1b53242306h,Nuova pianta dell'isola di Tabarca,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53242306h
btv1b53237599r,Nuova planta dell' Isola di Tabarca,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237599r
btv1b8495408s,Plan de la Carthage d'Afrique lorsqu'elle fut détruitte par Scipion Aemilianus en l'année de Rome 607 / A. Humblot inv.,,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,fortifications | archaeology,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8495408s
btv1b53237607h,Plan du port de la Calle,,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237607h
btv1b53237609d,Plan du port de la Calle,,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237609d
btv1b532375915,[Golfes de Tunis et Hammamet],,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry | fortifications,2,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375915
btv1b84587841,"Kasserine... Les renseignements relatifs aux ruines... / tont été recueillis... par MM. Renault,... ; Barbencey ; Pineau et Dr Villeneuve [...]",,19th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,settlements | archaeology,2,yes,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b84587841
btv1b10841751m,"La production minière et l'énergie en 1950 par Jacques Bertin : [Carte de l'activité minière d'une partie du Maroc, de l'Algérie et de la Tunisie] / Jacques Bertin",,20th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,settlements | geology_mines,2,yes,geology_mines | settlements,direct,,https://gallica.bnf.fr/ark:/12148/btv1b10841751m
btv1b85953575,"[Carte du 'Pays des Cabailes' et du 'Pays Salé'] / [de la main M. d'Anville, 17..]",1700,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,settlements,1,yes,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b85953575
btv1b531431881,"A new map of the north part of antient Africa shewing the chiefe people, cities, towns, rivers, mountains, &c. in Mauritania, Numidia, Africa Propria, Libya Propria and Egypt / [Edward Wells] ; Dedicated to his highest William Duke of Gloucester ; R. Spofforth sculp.",1700,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b531431881
btv1b8595367j,Carte de la situation de l'ancienne Carthage et de la baye de cette ville,1700,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,settlements,1,yes,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b8595367j
btv1b8595378b,Plan de l'Isle Galita scituée proche la côte de Barbarie au nord du cap Negre ... / par J. Ayrouard,1700,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b8595378b
btv1b10678510j,"Partie occidentale de l'Afrique ou se trouve la Barbarie divisée en royaumes de Maroc, de Fez, d'Alger, de Tripoli et de Tunis [et] le Sara ou le désert de Barbarie, la Nigrite ou le pais des Nègres et la Guinée, les isles du Cap Verd, les isles Canaries et les Acores, ses dernières sont estimées de l'Amérique / par N[icolas] de Fer geographe de sa Majesté catolique (sic)",1702,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,admin_boundaries,1,yes,admin_boundaries,direct,,https://gallica.bnf.fr/ark:/12148/btv1b10678510j
btv1b53235460d,"Côte de Barbarie, depuis le cap Razat, jusqu'au cap Raxetin / par le Maire",1704,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53235460d
btv1b53284617f,Plan de lille St Paul ou planne située au sud d'alicant environ 5 lieües quy est pour facillit le danger ou toucha Mr de Coetlogon commandant Le Tonnant en 1704 / par Manin,1704,18th c.,medium,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53284617f
btv1b53242279c,Carte d'une partie des costes du royaume de Tunis depuis Souse jusqu'a Biserte / dressée sur des cartes et détails géograhiques au dépost des cartes et plans maritimes,1728,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,chart,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53242279c
btv1b53237596d,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237596d
btv1b532423052,Plan de l'Isle de Tabarco / levé par le Sr Verguin,1731,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532423052
btv1b53237597v,Plan de l'Isle de Tabarco / levé par le Sr Verguin ; Le Moyne,1731,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237597v
btv1b53237558n,"[Côtes de Barbarie, depuis le cap Bon jusqu'à Tenez, avec la pointe sud de la Sicile]",1732,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237558n
btv1b530089581,"[Tunisie, avec les noms anciens] / [par Jean-Baptiste d'Anville]",1732,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,settlements,1,yes,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b530089581
btv1b53283019q,Carte de la Mer Mediterranée sur laquelle on a distingué par des couleurs les six divisions des Materiaux qui se conserve[n]t au dépôt des Cartes de la Marine pour servir à la construction des cartes du nouveau portuland de cette Mer,1736,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,,very_small,medium,coastline_bathymetry,1,yes,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53283019q
btv1b53235465n,"[Carte du golfe de la Syrte, de Bengasi au cap Mezurat]",1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53235465n
btv1b85953738,Plan des forts et canal de La Goulette / [Bellin] ; Croisey sc.,1740,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,chart,2_control_points,scan resolution low or unknown; no stated scale,unknown,low,fortifications,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b85953738
btv1b53237561x,Plan de la côte et des seches de Barbarie,1741,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237561x
btv1b53237560g,Plan de la côte et séche de Barbarie,1741,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237560g
btv1b532375593,"Plan de la côte et séches de Barbarie, depuis Zerby jusques à Suza : corrigées par les latitudes observées comme aussi les gissements des côtes et les querquenis et les sondes aux environs, vérifiées avec la frégate du Roy l'Attalante en 1741 / vérifié par Gilly pilote...",1741,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375593
btv1b53237536x,"Plan de la cotte et séches de Barbarie, depuis Zérby jusques à Suza : corrigée par les lattitude obsérvée comme aussi les gissement des cottes et Lesquerqueni et les sondes aux environs vériffié avec la frégatte du Roy Latalante en 1741 / vériffié par Gilly pilotte Ent.",1741,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237536x
btv1b53237562c,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237562c
btv1b53237546b,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,medium,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237546b
btv1b532375430,"Plan du golfe de Tunis depuis le Cap Bon jusques au cap Zebibe / levé géométriquement en 1742 par M. de Chabert, garde de la Marine",1742,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375430
btv1b53242304m,"Plan du golphe de Tunis depuis le cap Bon jusques au cap Zebibe / levé géométriquement par M. de Chabert, garde de la Marine",1742,18th c.,high,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,early_modern,2_control_points,no stated scale,unknown,high,coastline_bathymetry,1,yes,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53242304m
