record_id,title,year,century,confidence,provenance,scale_denominator,scale_class,scale_source,production_mode,colour,authority_type,genre,sheet_count,sheet_width_cm,sheet_height_cm,sheet_area_cm2,date_precision,has_creator,has_publisher,has_scale,has_dimensions,has_subjects,has_language,has_catalogue_notice,has_exact_date,metadata_completeness,metadata_grade,provenance_tier,has_iiif,views,rights_open,scan_width,scan_height,scan_megapixels,scan_resolution_class,scan_dpi,scan_dpi_class,quality_index,research_tier,url
btv1b52519327v,[Ensemble de documents de travail concernant l'Afrique] / [dressés ou annotés par Guillaume Delisle],1726,18th c.,medium,Gallica,,unknown,none,manuscript,unknown,unknown,map,,,,,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,19,1,12582,8278,104.2,high,,unknown,58.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b52519327v
btv1b531930706,"Sondes entre le Cap Malfatano (I. de Sardaigne) et l'île de Tabarque (Côte d'Afrique) : faites d'après les ordres de S. E. M. Théodore Ducos, ministre de la Marine et des Colonies / sous la direction de M. Darondeau, ingénieur hydrographe de la Marine, chargé en chef de la reconnaissance des côtes d'Italie",1854,19th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,2,,,,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,1,1,8852,11434,101.2,high,,unknown,58.3,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531930706
btv1b53158317g,"[Cables sous-marins France, Algérie, Tunisie]",1932,20th c.,high,Gallica,,unknown,none,unknown,colour,unknown,map,25,,,,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,12,1,12674,9052,114.7,high,,unknown,57.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53158317g
btv1b105803532,Carte archéologique et topographique des Ruines de Carthage. Echelle 1 / 5.000 / Bordy,,,high,Gallica,,unknown,none,unknown,colour,unknown,other,3,,,,none,1,0,0,1,1,1,1,0,5,B,bnf,1,3,1,11839,6733,79.7,high,,unknown,57.5,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b105803532
btv1b53242296v,"[Baie de Tunis, du cap Bon au cap Zebib]",,,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,55.0,80.0,4400,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,9690,6734,65.3,high,308,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242296v
btv1b53237576k,[Plan du port et du fort de la Goulette],,,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,31.0,58.0,1798,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10597,8132,86.2,high,464,high,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237576k
btv1b532375771,Plan de la rade de Tunis en Barbarie,,,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,50.0,67.0,3350,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10729,8087,86.8,high,407,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375771
btv1b53237578g,Plan du fort de la Goulette,,,high,Gallica,,unknown,none,manuscript,unknown,unknown,plan,1,50.0,67.0,3350,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10729,8053,86.4,high,407,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237578g
btv1b53284618w,Vüe d'Aliquan...,,,medium,Gallica,,unknown,none,manuscript,unknown,unknown,view,1,41.5,49.5,2054,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,8040,6662,53.6,high,413,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53284618w
btv1b53242287w,[Carte de la côte tunisienne avec la côte occidentale de la Sicile et Malte],,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,58.0,91.0,5278,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,10882,6996,76.1,high,304,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242287w
btv1b532376117,[Carte des côtes algérienne et tunisienne du cap Bugaronie au cap Negro],,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,49.0,65.0,3185,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10404,8002,83.3,high,407,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532376117
btv1b53237616g,[Carte des côtes algériennes depuis Ancol jusqu'au cap Bugaroni] / dressée sur les manuscripts du dépost par Lemoyne,,18th c.,medium,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,40.0,62.0,2480,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,10017,6671,66.8,high,410,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237616g
btv1b53242286f,"[Carte des côtes algériennes et tunisiennes, depuis l'île Colombe jusqu'à Mahdia",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,49.0,186.0,9114,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,22203,6141,136.3,high,303,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242286f
btv1b53242280r,"[Carte des côtes de Tunisie, de la partie ouest de la Sicile, de Malte et du sud de la Sardaigne]",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,59.0,94.0,5546,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,11230,7108,79.8,high,303,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242280r
btv1b532422816,"[Carte des côtes de Tunisie, de la partie ouest de la Sicile, de Malte et du sud de la Sardaigne]",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,65.0,99.0,6435,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,11844,7836,92.8,high,304,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422816
btv1b53236709f,[Carte des côtes libyennes et égyptiennes depuis le cap de la Jouliane jusqu'à Alexandrie],,18th c.,medium,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,56.0,139.0,7784,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,16962,7166,121.5,high,310,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53236709f
btv1b53242284j,"[Carte des côtes orientales de l'Algérie, de la Tunisie, de la partie ouest de la Sicile et du sud de la Sardaigne]",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,59.0,90.0,5310,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,10782,7226,77.9,high,304,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242284j
btv1b53242275k,[Les côtes de Barbarie : du cap Bon jusqu'à Bougie],,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,43.0,276.0,11868,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,33232,5533,183.9,high,306,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242275k
btv1b53237563t,[Routes et sondes entre Zerbi et le Cap Poule],,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,58.0,56.0,3248,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,9215,9520,87.7,high,417,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237563t
btv1b53236712q,"Carte qui comprend une partie des côtes de Barbarie, depuis le cap Bon jusqu'a la ville de Bomba, l'extrémité ouest de l'Isle de Candie, la partie Sud de la Morée et les côtes Sud ouest de l'Isle de Sicile qui sont entre la ville de Siracuse et celle de Trapano",,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,58.0,89.0,5162,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,10698,7127,76.2,high,305,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53236712q
btv1b532376062,Coste du Bastion de France depuis le cap de Rose jusques aux Gardes de Biserte,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,47.0,137.0,6439,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,22117,7675,169.7,high,410,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532376062
btv1b532422833,Croquis d'une partie des côtes de Barbarie depuis le cap Bujarone jusqu'à la ville de Tunis,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,27.0,96.0,2592,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,12884,4388,56.5,high,341,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422833
btv1b532974906,"Mer Méditerranée : seconde feuille contenant l'Italie, Sicile, Golphe de Venise, Costes de Dalmatie, Albanie, et partie de celles de Barbarie",,18th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,79.0,55.0,4345,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,10544,14348,151.3,high,461,high,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532974906
btv1b53242306h,Nuova pianta dell'isola di Tabarca,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,plan,1,38.0,106.0,4028,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,12686,4566,57.9,high,304,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53242306h
btv1b532422905,Plan de Monestier à la porte orientale de Tunis,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,50.0,72.0,3600,century,0,0,0,1,1,1,1,0,4,C,bnf,1,2,1,8656,5982,51.8,high,305,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532422905
btv1b532376045,Plan du cap Nègre en Barbarie,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,55.0,40.0,2200,century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,6614,8862,58.6,high,409,standard,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532376045
btv1b53214026z,"Estats de l'Empire du Grand Seigneur dit Sultan et Ottomans, empereur des Turcs, dans trois parties du monde sçavoir en Europe, en Asie, et en Afrique / Dressé par Antoine Menard",1711,18th c.,high,Gallica,,unknown,none,unknown,colour,unknown,map,1,16.0,22.5,360,exact,1,0,0,1,1,1,1,1,6,B,bnf,1,3,1,3117,4187,13.1,low,473,high,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53214026z
btv1b85935614,"Atlas des départements français, y compris l'Algérie, la Tunisie, le Maroc, Madagascar et l'Indo-Chine, indiquant les bureaux de poste, les bureaux télégraphiques et téléphoniques et les stations de chemins de fer",1916,20th c.,high,Gallica,,unknown,none,printed,unknown,commercial,map,,,,,exact,0,1,0,1,1,1,1,1,6,B,bnf,1,114,1,4464,3624,16.2,low,,unknown,56.7,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b85935614
btv1b8595355b,Disegno dell'isola de Gerbi con le seche che la difendeno dall'inondatione del mare ...,1500,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,46.0,49.0,2254,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,7150,5285,37.8,medium,371,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595355b
btv1b8595356r,Fortezza di Gerbi,1500,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,27.5,40.0,1100,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6419,4554,29.2,medium,408,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595356r
btv1b8595372v,Il vero sito de La Goletta,1500,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,25.5,34.5,880,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,5628,4141,23.3,medium,414,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595372v
btv1b8440179w,Disegno de la Goletta... Canne 50 [=Om. 042 ; 1 : 2 900 environ],1570,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,32.2,24.0,773,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6418,4979,32.0,medium,506,high,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8440179w
btv1b55005280g,"La notte del ultimo di Febraro 1570 havendo il molto Ill. sigr. Don Alfonso Pimentel Capitan Gnal de la Goleta inteso / per le sue spie, che Uxli teneva sette barchoni à la Porta di Tunise...",1570,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,52.0,38.0,1976,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,7360,6104,44.9,medium,360,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b55005280g
btv1b84946819,"Tunetis Urbis, ac novae eius arcis et Guletae, quae Philippo Hispan. Regi parent uti a Turcis, et Mauris Selimo, Thraciae Rege, Anno Christi 1574 mense Julio et Augusto fixes castris oppugnabantur, effigies",1574,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,41.5,32.0,1328,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,7102,5598,39.8,medium,435,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84946819
btv1b531432496,"Tunetis Urbis, ac novae eius arcis et Guletae, quae Philippo Hispan: Regi parent uti a Turcis, et Mauris Selimo, Thraciae Rege, Anno Christi [1574] mense Julio et Augusto fixis castris oppugnabantur, effigies",1574,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,plan,,32.5,42.0,1365,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6464,4860,31.4,medium,391,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b531432496
btv1b8595371f,"Tunetis urbis, ac novae ejus arcis, et Guletae ...",1574,16th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,32.5,41.5,1349,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6731,5243,35.3,medium,412,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595371f
btv1b8595374p,Tunis : pianta del forto novo de Tunis,1600,17th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,41.0,31.0,1271,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,5040,6646,33.5,medium,412,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595374p
btv1b8493553b,[Rade et lac de Tunis. 1 : 100 000 env],1680,17th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,32.0,46.0,1472,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,8001,5788,46.3,medium,442,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8493553b
btv1b8494779k,Aphrodisium demolita a Carolo V Imp.,1700,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,58.0,24.0,1392,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,9425,4014,37.8,medium,413,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8494779k
btv1b8495408s,Plan de la Carthage d'Afrique lorsqu'elle fut détruitte par Scipion Aemilianus en l'année de Rome 607 / A. Humblot inv.,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,29.0,42.0,1218,century,1,0,0,1,1,1,1,0,5,B,bnf,1,1,1,6992,5005,35.0,medium,423,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8495408s
btv1b53237600c,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... fini par J. B.te Adanson,,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,26.5,38.0,1007,century,1,0,0,1,1,1,1,0,5,B,bnf,1,2,1,6297,4482,28.2,medium,421,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237600c
btv1b8595369c,Tunesi,1700,18th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,other,1,26.0,30.0,780,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,4960,4397,21.8,medium,420,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8595369c
btv1b84937605,Veue de l'Isle de Tabarqua,1700,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,view,1,22.0,34.0,748,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,3923,5590,21.9,medium,418,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84937605
btv1b53237558n,"[Côtes de Barbarie, depuis le cap Bon jusqu'à Tenez, avec la pointe sud de la Sicile]",1732,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,27.0,50.0,1350,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,8293,4882,40.5,medium,421,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237558n
btv1b8495504g,Plan de la bataille de Thapse en Afrique gagnée par Jule César contre Q. Scipion et le roy Juba l'an de Rome 707,1732,18th c.,high,Gallica,,unknown,none,printed,unknown,unknown,map,1,36.0,24.7,889,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6278,4444,27.9,medium,443,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8495504g
btv1b53237561x,Plan de la côte et des seches de Barbarie,1741,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,33.0,46.0,1518,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,7564,5364,40.6,medium,418,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237561x
btv1b532375593,"Plan de la côte et séches de Barbarie, depuis Zerby jusques à Suza : corrigées par les latitudes observées comme aussi les gissements des côtes et les querquenis et les sondes aux environs, vérifiées avec la frégate du Roy l'Attalante en 1741 / vérifié par Gilly pilote...",1741,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,36.0,52.0,1872,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,8332,5855,48.8,medium,407,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375593
btv1b53237562c,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,29.0,45.0,1305,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,7347,4822,35.4,medium,415,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237562c
btv1b53237546b,"Carte de la côte de Barbarie, depuis le Cap Bon jusqu'à Tripoly : corrigée sur les observations faites par la frégatte du Roy le Zephire en 1742",1742,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,24.0,40.0,960,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,6661,4116,27.4,medium,423,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237546b
btv1b53235467j,Carte de la cote d'Afrique depuis Tripoly jusqu'a Derne / levée par le capitaine Martin Reboul de la Ciotat,1745,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,42.0,56.0,2352,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,7104,5272,37.5,medium,322,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53235467j
btv1b532354663,Carte de la côte du royaume de Tripoly de Barbarie / levée par le capitaine Martin Reboul,1745,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,44.0,57.0,2508,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,6956,5244,36.5,medium,310,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532354663
btv1b532375665,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,15.5,32.0,496,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6328,4121,26.1,medium,502,high,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375665
btv1b532375682,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,16.0,33.0,528,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6317,4370,27.6,medium,486,high,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375682
btv1b53237567m,"[Côtes de Barbarie, depuis Bizerte jusqu'à la pointe de Tarcu]",1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,15.5,32.0,496,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6283,4229,26.6,medium,499,high,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237567m
btv1b53237583n,Port Farine,1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,27.0,38.0,1026,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,6146,4405,27.1,medium,411,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237583n
btv1b53237553d,Vüe de la ville de Sousse en Barbarie,1764,18th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,view,1,24.0,36.0,864,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,2,1,6565,4834,31.7,medium,463,high,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53237553d
btv1b53235472q,[Tracé d'une partie des côtes de Barbarie entre Alexandrie et le cap Razat],1799,18th c.,medium,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,42.0,63.0,2646,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,7486,4962,37.1,medium,302,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b53235472q
btv1b84587841,"Kasserine... Les renseignements relatifs aux ruines... / tont été recueillis... par MM. Renault,... ; Barbencey ; Pineau et Dr Villeneuve [...]",,19th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,28.0,45.0,1260,century,1,0,0,1,1,1,1,0,5,B,bnf,1,2,1,4631,7388,34.2,medium,417,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b84587841
btv1b8458786v,Sbeitla... Les renseignements relatifs aux ruines... ont été / recueillis... par MM Bellot ; Fourmereau ; Hardy ; Morand ; et Rouget,,19th c.,high,Gallica,,unknown,none,unknown,unknown,unknown,map,1,28.0,45.0,1260,century,1,0,0,1,1,1,1,0,5,B,bnf,1,2,1,4619,7388,34.1,medium,417,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8458786v
btv1b8458783m,Haïdra [plan des ruines près de la route de Tebessa],1926,20th c.,high,Gallica,,unknown,none,manuscript,unknown,unknown,map,1,28.0,46.0,1288,exact,0,0,0,1,1,1,1,1,5,B,bnf,1,1,1,4703,7328,34.5,medium,405,standard,55.8,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b8458783m
btv1b532375826,Port Farine,,,high,Gallica,,unknown,none,manuscript,colour,unknown,map,1,26.0,39.0,1014,multi_century,0,0,0,1,1,1,1,0,4,C,bnf,1,1,1,6385,4320,27.6,medium,416,standard,55.0,2_contextual,https://gallica.bnf.fr/ark:/12148/btv1b532375826
oai:nubis.bis-sorbonne.fr:1116323,"Natoliae, quae olim Asia Minor, nova descriptio. Aegypti recentior descriptio. Carthaginis celeberrimi sinus typus",1602,17th c.,high,Bibliothèque interuniversitaire de la Sorbonne,6167000,very_small,catalogue,printed,unknown,commercial,other,3,32.2,49.4,1591,exact,0,1,1,1,1,1,0,1,6,B,partner,0,,0,,,,unknown,,unknown,55.0,3_reference,https://nubis.bis-sorbonne.fr/ark:/15733/pgt5
oai:nubis.bis-sorbonne.fr:1128791,"Natoliae, quae olim Asia Minor, nova descriptio. Aegypti recentior descriptio. Carthaginis celeberrimi sinus typus.",1602,17th c.,high,Bibliothèque interuniversitaire de la Sorbonne,5842000,very_small,catalogue,printed,unknown,commercial,other,3,32.2,49.4,1591,exact,0,1,1,1,1,1,0,1,6,B,partner,0,,0,,,,unknown,,unknown,55.0,3_reference,https://nubis.bis-sorbonne.fr/ark:/15733/pkrc
