record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
btv1b53237595z,Côte d'Afrique près [de] Tunis,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237595z
btv1b53237547s,Côte de Monestier dans la rade,,,4_not_georeferenceable,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237547s
btv1b53237545w,Idée du port de Lampedouze,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237545w
btv1b532974906,"Mer Méditerranée : seconde feuille contenant l'Italie, Sicile, Golphe de Venise, Costes de Dalmatie, Albanie, et partie de celles de Barbarie",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532974906
btv1b53237570w,"Plan de la côte et Seches de Barbarie, depuis Zerbi jusqu'à Suza...",,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237570w
btv1b10850772v,Plan de la rade de Bizerty. Ms. 18e siècle,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b10850772v
btv1b10850767p,Plan de la rade de Portofarine. Ms.,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b10850767p
btv1b10850770z,Plan de la rade de Tunis,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b10850770z
btv1b53237571b,Plan de lisle Lapedosa,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237571b
btv1b532422905,Plan de Monestier à la porte orientale de Tunis,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532422905
btv1b108507667,Plan du Cap Negre,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b108507667
btv1b532376045,Plan du cap Nègre en Barbarie,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532376045
btv1b53237605m,Plan du cap Nègre en Barbarie,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237605m
btv1b532375989,Plan et perspective de Tabarque,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375989
btv1b53237601t,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... ; dessiné par B.my Benoist,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237601t
btv1b53237600c,Plan géométrique de l'île de la Galita vers la côte de Barbarie / levé par le capitaine Lazare Giove d'Ajaccio... fini par J. B.te Adanson,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237600c
btv1b53237572s,Port de Lampedouze,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237572s
btv1b532375737,Rade de Monestier,,,2_control_points,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375737
btv1b532375487,Veüe de la Calle du côté de terre ferme,,,4_not_georeferenceable,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375487
btv1b53237537c,Veue du Cap Nègre : situé à la côte de Barbarie Royaume de Thunis,,,4_not_georeferenceable,coastline_bathymetry | forts_ksour,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237537c
btv1b53237556r,Veüe du Capnegre,,,4_not_georeferenceable,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b53237556r
btv1b532375559,Veüe du moüillage de la Goulette,,,4_not_georeferenceable,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b532375559
btv1b8441527v,"Plan de la côte et seches de Barbarie, depuis Zerbi jusques à Susa, corrigée par les latitudes observées sur les lieux...",,,3_warp_only,coastline_bathymetry,0.00,none,,coastline_bathymetry,https://gallica.bnf.fr/ark:/12148/btv1b8441527v
btv1b85953419,Royaume de Tunis,1600,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b85953419
btv1b85953590,Carte du royaume de Tunis,1743,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b85953590
btv1b84693899,"Carte de l'Afrique propre, aujourd'hui le royaume de Tunis, pour servir... à l'analyse de la campagne de Jules César...",1758,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84693899
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0000193532,Carte des possessions françaises en Afrique et d'une partie de la Régence de Tunis,1833,,3_warp_only,,,unknown,,,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000193532
btv1b531480639,Carte télégraphique de la Tunisie,1883,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b531480639
btv1b84401312,Carte de la Tunisie pour accompagner l'ouvrage de M. de Lanessan sur ce pays,1887,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84401312
btv1b84417605,"Tunisie / L. Thuillier, delt.",1888,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84417605
btv1b8439738j,"Tunisie / L. Thuillier, delt. ; gravé et imprimé par Erhard",1888,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8439738j
btv1b530252439,Réseau postal et télégraphique de la régence de Tunis,1889,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b530252439
btv1b53066849v,"(Algérie, Tunisie, Maroc.) Vignettes de Bernard Levanteur",1936,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53066849v
btv1b84394714,"Carte de la Tunisie, pour accompagner l'ouvrage de M. de Lanossan sur ce pays",,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84394714
btv1b8446059n,Carte du théâtre de la guerre en Tunisie / gravé par Hémery,,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8446059n
oai:u-bordeaux-montaigne.fr:494017,Algérie et Tunisie,,,3_warp_only,,,unknown,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/494017
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0001954207,Tunisie au 500 000|e],,,3_warp_only,,,unknown,,,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001954207
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0001954215,Tunisie au 500 000|e] : Feuille 2,,,3_warp_only,,,unknown,,,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001954215
btv1b8595355b,Disegno dell'isola de Gerbi con le seche che la difendeno dall'inondatione del mare ...,1500,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595355b
btv1b8595356r,Fortezza di Gerbi,1500,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595356r
btv1b8595372v,Il vero sito de La Goletta,1500,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595372v
btv1b8595365q,Carthaginis celeberrimi sinus typus,1535,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595365q
btv1b8595345z,"Constantina, Tunetensis, Tripolitana / [Livio Sanuto]",1558,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595345z
btv1b53042292h,Insularum aliquot maris Mediterranei descriptio / par Jacobo Castaldo,1570,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53042292h
btv1b55000483v,"La notte del ultimo di Febraro 1570 havendo il molto Ill. sigr. Don Alfonso Pimentel Capitan Gnal de la Goleta inteso per le sue spie, che Uxli teneva sette barchoni à la Porta di Tunise...",1570,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b55000483v
btv1b101004136,"Natoliae, quae olim Asia Minor, nova descriptio ; Aegypti recentior descriptio ; Carthaginis celeberrimi sinus typus",1570,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b101004136
btv1b531432496,"Tunetis Urbis, ac novae eius arcis et Guletae, quae Philippo Hispan: Regi parent uti a Turcis, et Mauris Selimo, Thraciae Rege, Anno Christi [1574] mense Julio et Augusto fixis castris oppugnabantur, effigies",1574,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b531432496
btv1b8595371f,"Tunetis urbis, ac novae ejus arcis, et Guletae ...",1574,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595371f
btv1b85953612,Africa olim Aphrodisium,1600,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b85953612
btv1b8595363w,Monasten ; Insulae Comigas alias Coriae,1600,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595363w
btv1b8595374p,Tunis : pianta del forto novo de Tunis,1600,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595374p
btv1b85951384,"Tunis, Goleta nunc distructa / [Guillelmo Blaeu]",1600,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b85951384
btv1b531704111,Presa delle dua galere di Biserta fatta dalle galere della Sacra Relig[io]ne di S. Stefano [ ] / Stefan[o] della Bella f[ecit],1628,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b531704111
btv1b53211476h,Africae nova tabula / Auct. Jud. Hondio,1632,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53211476h
btv1b531968223,"Tunes, Oppidum Barbarie & Regia sedes... ; Africa, olim Aphrodisium ; Peñon de Veles",1635,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b531968223
btv1b53196821n,"Tunetis urbis, ac novae eius arcis, et Guletae, quae Philippo Hispan. Regi parentuti a Turcis, et Mauris, Selimo, Thraciae Rege, anno Christi, M. D. LXXIV. mense julio, et augusto, fixis castris oppugnabantur, effigies",1635,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53196821n
btv1b52511195b,Tresor des cartes geographiques des principaux estatz de l'univers [...],1659,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b52511195b
btv1b59055992,Carte particulière de la coste de Barbarie / Bremond,1664,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b59055992
btv1b530527863,"Les Costes des royaumes de Fez, Alger, Tunis et Tripoli en Barbarie suivant les routiers et les portolans de divers pilotes / par P. du val ; F. Lapointe fecit",1677,,3_warp_only,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b530527863
btv1b52526874r,"Atlas nouveau contenant toutes les parties du monde ou sont exactement remarqués les Empires, Monarchies Royaumes, Estats Republiques & Peuples qui si trouvent à present. Presenté a Monseigneur le Dauphin par son tres-humble, tres-obeissant et tres-fidele serviteur Hubert Iaillot",1681,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b52526874r
bpt6k4324200,L'Europe et ses descriptions Par P. Du Val geographe du Roy. Avec privilege de Sa Majesté,1686,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/bpt6k4324200
bpt6k8726671v,La geographie universelle qui fait voir l'estat présent des 4 parties du monde c'est à dire les religions les coutumes & les richesses des peuples les forces & les gouvernements des estats Ce qui est de plus beau & de plus rare dans chaque region & autres particularités pour sçavoir l'histoire & I'interest des princes. On y a joint le traité du globe Par P. Du-Val geographe ordinaire du Roy. Premiere partie,1688,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/bpt6k8726671v
btv1b8595360n,La Costa di Barbaria da C. Rosa sino all'chercheni com'anche l'I. di Sicilia e parte di quella di Sardigna,1700,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595360n
btv1b8595369c,Tunesi,1700,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595369c
btv1b84937605,Veue de l'Isle de Tabarqua,1700,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84937605
btv1b84685517,"Partie occidentale d'Afrique où se trouve (sic) les isles Canaries et du Cap Vert..., les royaumes d'Alger et de Tunis..., la Nigritie et la Guinée / par N. de Fer...",1702,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b84685517
btv1b53143340j,Vue de Tunis d'Alger & de Gigeri avec quelques particularitez curieuses touchant les moeurs de leurs habitans & de quelques autres pleuples de barbarie / [Henri Abraham Chatelain},1708,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53143340j
btv1b53247486x,"Atlas ou recüeil de cartes geographiques, dressées sur les nouvelles observations de M[essieu]rs de l'Academie Royale des Sciences, par N. de Fer geographe de sa Majesté Catolique et Monseigneur le Dauphin",1709,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53247486x
btv1b53214026z,"Estats de l'Empire du Grand Seigneur dit Sultan et Ottomans, empereur des Turcs, dans trois parties du monde sçavoir en Europe, en Asie, et en Afrique / Dressé par Antoine Menard",1711,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53214026z
btv1b8495504g,Plan de la bataille de Thapse en Afrique gagnée par Jule César contre Q. Scipion et le roy Juba l'an de Rome 707,1732,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8495504g
btv1b530589500,Plan de la bataille de Thapse en Afrique gagnée par Jule César contre Q. Scipion et le roy Juba l'an de Rome 707,1732,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b530589500
btv1b531216373,"Cartagena in Terra firma Americae sita, ichnographice repraesentata et recusa / ab Homan Heredibus",1740,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b531216373
btv1b8595344j,Costes de Barbarie contenant les royaumes d'Alger et de Tunis / [Bellin],1740,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595344j
btv1b8595381t,Plan de l'isle de Tabarque à la coste de Barbarie / [Bellin],1740,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595381t
btv1b8595377x,Plan de port Farine / [Bellin],1740,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595377x
btv1b8592051q,Atlas coelestis. Phaenomena circa quantitatem dierum artificialium et solarium perpetuomutabilem ex hypothesi copernicana deducta / a Ioh. Gab. Doppelmaiero,1742,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8592051q
btv1b53237549p,Vüe de l'isle de Tabarque en Barbarie : dessinée du vaisseau l'Aquilon commandé par M. de Massiac...,1742,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53237549p
btv1b8595358k,Golfo de Tunez conforme al de M. Bellin / por Don Tomas Lopez,1785,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8595358k
oai:bibliotheque-numerique.icp.fr:1:8160,"[Nazaret de Salonique, merkez-mudiriet de Monastir, Serbie]",1801,,3_warp_only,,,unknown,,,https://bibliotheque-numerique.icp.fr/idurl/1/8160
btv1b8446462h,"Carte des principales eaux minérales de France / par C. E. S. Gaultier de Claubry, docteur en médecine...",1830,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b8446462h
btv1b55011233p,"Carte du nord de l'Afrique, comprenant les régences de Tunis, d'Alger et de Maroc, pour l'intelligence de l'expédition d'Alger... / par Darmet, 1830",1830,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b55011233p
bpt6k316310r,Histoire scientifique et militaire de l'expédition française en Egypte : dédiée au Roi. atlas,1830,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/bpt6k316310r
btv1b53088205f,"Carte des pays barbaresques du nord de l'Afrique : Afrique française et empire de Maroc pour servir à l'intelligence des opérations militaires et politiques de la France et de l'Espagne / dressée par A. Vuillemin,...",1844,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b53088205f
btv1b530985839,"Exploration du Sahara, années 1859, 1860, 1861. Carte du plateau central du Sahara comprenant le pays des Touareg du Nord, le Sahara algérien, tunisien et tripolitain, par Henri Duveyrier. 1 : 3 000 000 . Dessiné par E. Desbuissons",1861,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/btv1b530985839
bpt6k9618179r,"Atlas du Cosmos, contenant les cartes géographiques, physiques, thermiques... applicables à tous les ouvrages de sciences physiques et naturelles et particulièrement aux oeuvres d'Alexandre de Humboldt et de François Arago / dressées par M. Vuillemin ; gravées sur acier par M. Jacobs ; sous la direction de M. J.-A. Barral",1867,,2_control_points,,,unknown,,,https://gallica.bnf.fr/ark:/12148/bpt6k9618179r
bpt6k96135733,"Atlas céleste comprenant toutes les cartes de l'ancien atlas (3e éd.) / de Ch. Dien ; rectifié, augmenté et enrichi de cartes nouvelles,... par Camille Flammarion,...",1877,,4_not_georeferenceable,,,unknown,,,https://gallica.bnf.fr/ark:/12148/bpt6k96135733
